929.506574506161,-176.772289139981,66.6,8.6386893,6.6
930.101017408228,-176.558279299683,66.6,8.6637006,6.6
930.420339043537,-176.833161205282,66.5,8.6066127,6.5
931.120758454286,-176.773766087948,66.5,8.6407554,6.4
931.199338441191,-176.741776937416,66.6,8.564833,6.1
931.747065290065,-176.808019508514,66.4,8.421089,6.1
931.560054932534,-176.857989425239,66.4,8.2598946,6.1
932.065905343217,-176.911654449769,66.6,8.2601694,6
932.189901492888,-176.758910830024,66.6,8.3285483,5.9
932.811231104506,-176.665119816793,66.7,8.35179,5.8
933.008401510947,-176.592646865114,66.7,8.4086303,5.6
933.413572981494,-176.395189111847,66.7,8.6719001,5.5
933.47358719108,-176.597995665203,66.8,8.9331875,5.6
933.26579238102,-176.34052028781,66.8,9.2360733,5.4
933.557002508542,-176.351437800477,66.7,9.4294815,5.4
933.191644750399,-176.527278862875,66.9,9.3734819,5.8
933.690951346407,-176.421947912189,66.5,9.210439,5.6
934.304539280368,-176.174928969402,66.5,8.9485776,5.6
934.065471612868,-175.957024673789,66.6,8.7472871,5.7
934.697117323567,-176.000893127309,66.6,8.7131277,5.7
934.966896585889,-175.728451039554,66.6,9.7370159,5.6
934.65679272552,-175.816601388626,66.6,9.143105,5.5
935.307419648739,-175.558673783433,66.5,9.3056894,5.6
935.794515078293,-175.496313636747,66.4,9.492546,5.6
935.26878634351,-175.296137614563,66.4,10.3149254,5.6
936.127242985952,-175.369506566795,66.6,10.4297915,5.5
936.600179036199,-175.50262680044,66.6,10.5396593,5.5
937.290012924662,-175.214737514742,66.7,10.5755637,5.6
937.681497756298,-175.220035714373,66.7,10.4214399,5.6
937.99057779349,-174.802094628403,66.7,10.4314111,5.3
938.163904252685,-174.847074187635,66.9,10.3019066,5.5
938.576351395511,-174.610953067546,66.7,10.3436334,5.1
938.900804366583,-174.563064102206,66.9,10.4023107,5.2
939.295796139293,-174.617755771323,67,10.459245,5.2
939.623182154832,-174.467072567379,67,10.5645738,5.4
939.8217867042,-174.255663822403,67,10.5513527,5.4
939.801492795132,-173.978074449195,67,10.7976712,5.3
940.126197416353,-174.0238121418,66.9,10.7973724,5.2
940.74160651255,-173.804830991632,67.1,10.9765249,5.2
941.404634192148,-173.579675102678,67.1,11.0395185,5.1
941.878902866395,-173.211820660875,67.1,10.8542654,4.9
942.340366904668,-173.098769907915,67.1,10.6825397,5
942.886425140873,-172.837938795096,67.2,10.5572227,4.9
943.254507556067,-172.359021574253,67.2,10.5513621,4.8
943.207275281787,-172.361657654281,67.1,10.6734905,4.9
943.551945457123,-172.016787304262,67.1,10.7588231,4.7
943.912635264643,-171.628277044241,67.2,10.7954433,4.6
944.432773385825,-171.292844546963,67.2,10.8072531,4.7
944.571547887162,-171.029102149314,67.1,10.9355522,4.6
945.068422747807,-170.664524990338,67.1,11.0862452,4.6
945.254346261715,-170.368798400811,67.1,11.0242048,4.7
945.429211648202,-170.105425335865,67,11.1882905,4.3
945.935731312265,-169.933221826539,67,11.0033163,4.4
946.293024874171,-169.617339814881,67,10.9523272,4.5
946.371720689626,-169.787135473247,67,10.9240352,4.5
947.19590407996,-169.388032042431,67,11.0288852,4.5
947.840055723081,-169.024779626849,67.2,11.1084323,4.6
948.316615604793,-169.015478690518,67.2,11.1645749,4.5
948.574412060721,-168.791640454426,67.1,11.2468077,4.4
949.308575998532,-168.589415800171,67.2,11.0706974,4.4
949.338013566748,-168.276400940462,67.2,11.0829526,4.3
949.722305036787,-167.994542574546,67.2,10.8941117,4.4
949.946135822483,-167.769888196324,67,10.7819178,4.2
950.167305382634,-167.95243561565,67.1,10.9578019,4.3
950.506158766615,-167.719405326529,67.1,10.8611653,4.2
950.826683379486,-167.378153707501,67.1,10.9528951,4.3
951.222612589177,-167.347205028522,67.1,10.9164446,4.3
951.867026569765,-167.381012262526,67,10.8712012,4.2
952.35985492489,-167.149816313747,67,11.0453868,4.2
952.955995839087,-167.097982946664,67,11.172623,4.1
953.342043836611,-167.041041964475,67.1,11.3836489,4.1
954.033783337804,-166.98117514117,67.1,11.3671477,4
953.200876826053,-166.96137650183,67.3,11.7852619,4
953.774442536307,-166.840387042536,67.3,11.7321566,4.1
954.44203858485,-166.906819848258,67.3,11.6723479,4
955.177470337575,-166.535405429369,67.3,11.8069637,3.8
955.788279803473,-166.330864332422,67.1,11.7519077,4
955.868742031822,-166.310749423161,67.1,11.6840604,4
955.433843507358,-166.275554733128,66.9,11.7446391,4
955.521809932552,-165.912793221376,66.9,11.7912412,4.1
956.184224856433,-165.916451665054,66.9,11.8370259,3.9
956.215565326963,-165.769696808692,66.8,11.9575383,3.9
956.288377563963,-165.48693654425,66.9,12.212657,3.9
956.42329896265,-165.21916997426,67,12.1506704,3.9
956.045818634378,-165.702104365704,67.2,12.1484413,4.2
955.904965025568,-165.368134520357,67.1,12.1993303,4.2
955.991507105346,-164.960504625534,67.2,12.1297289,4.3
956.309054022168,-164.997621020654,66.9,11.4924688,4.4
956.769687903773,-164.845966680435,66.7,12.0638383,4.3
956.730630196198,-164.746756633034,66.7,11.4905647,4.5
956.575178052028,-164.644894310737,66.8,11.9685435,4.6
956.721094917518,-164.289918455256,66.5,12.1103146,4.9
955.303346893331,-163.8119754747,66.8,12.1342571,5
956.828114726498,-163.890399391739,66.7,12.3136257,5.3
956.294932026599,-163.414378050396,66.7,12.3989162,5.5
956.304910873141,-163.175155163176,66.7,12.4692466,5.7
956.904288235688,-163.129751193001,66.5,12.3965175,5.7
957.423856901487,-163.162565773171,66.8,12.3864745,5.7
957.598082826712,-163.163242695871,66.6,12.3692782,5.7
958.014259217165,-163.44591804979,66.7,12.4251615,5.9
957.706548606592,-163.242437591318,66.7,12.365562,5.8
958.038890948458,-163.031688132322,66.6,12.4048493,5.8
958.478157643804,-162.984287050664,66.5,12.5080507,5.8
958.480085548116,-162.847002808551,66.6,12.3282876,5.7
958.01815262719,-162.827596810775,66.7,12.4233433,5.7
958.158098924921,-162.545966952502,66.6,12.5675677,5.7
958.398689546264,-162.446633209173,66.4,12.5676264,5.9
958.789884443427,-162.213329968443,66.3,12.7087342,6
958.967121051681,-162.445930404351,66.4,12.5239996,5.8
958.766426117082,-162.406858022976,66.4,12.5195965,5.9
959.189475174188,-162.728683671428,66.3,12.7106567,5.9
959.467155975857,-162.493243319641,66.4,12.7160033,6
959.77512521702,-162.05178550469,66.4,12.8445843,6.1
960.324471362858,-161.964604833652,66.5,12.7203549,6.3
960.920817270113,-161.997955614756,66.2,12.651152,6.2
961.752851864104,-162.205576651059,66.1,12.7916446,6.1
961.840955562344,-162.517593374571,66.1,12.8500532,6.1
962.218418955815,-162.530360201266,66.1,12.958387,6
962.859304599646,-162.397596418643,66.1,12.9850004,5.8
962.900125835124,-162.55326460585,65.9,12.8427299,5.7
962.964587480457,-162.681031259914,66.1,12.6506251,5.7
963.142943772854,-162.764842415515,66,12.6392659,5.6
963.565980584536,-162.72601537278,66,12.6913198,5.8
963.742350450924,-162.718835305431,65.9,12.8030326,5.6
964.376716940844,-162.787219841068,66,12.9125591,5.6
963.870167664989,-162.816384383039,66.1,12.7978094,5.6
964.632862671812,-162.781486229213,66.1,12.7436365,5.5
964.870684074561,-162.578168968863,66,12.8100877,5.4
965.317973059836,-162.458247498777,65.8,12.6687746,5.4
965.553397115879,-162.69683617464,65.9,12.7915593,5.5
965.761454006882,-162.891864201669,66,12.9606133,5.4
966.55022896892,-162.818912548139,65.9,12.779944,5.4
966.70714662082,-162.698123767107,65.8,12.8316319,5.3
967.243799660363,-162.787333397458,65.9,12.9466124,5.4
967.22573826546,-162.835613830181,65.9,12.8755591,5.2
967.459912577448,-162.865249899152,66.1,12.9058098,5.2
967.214663955374,-162.734396950568,66.1,12.8462782,5.1
967.975771451203,-162.547773811514,66.1,12.929403,5
968.632199880341,-162.536001591735,66.1,12.8473721,5
968.457386904176,-162.814859814985,66.2,12.8358628,4.9
967.903097427409,-163.65169850343,66.1,12.8706475,5
968.37042792914,-163.257121080664,66.1,12.9439316,5
968.881403898792,-162.925256900955,66,13.1079429,5
969.401579964916,-162.557834564766,66,13.1426497,4.9
969.997483098549,-162.67536305837,66,13.1228752,4.7
970.241475588062,-162.370458973259,66.1,13.0648208,4.8
970.425891186335,-162.2006718775,66.2,13.1215475,4.7
970.507846715449,-162.121435842357,66.1,13.1621694,4.7
970.503555965664,-162.269499307309,66.1,13.2163633,4.6
970.429145081847,-162.09621615436,66.2,13.1440653,4.6
970.658281541132,-162.079157022736,66.1,13.2580149,4.7
970.379613339164,-162.155210992487,66.2,13.3193914,4.7
970.851640266137,-161.596075360799,66.1,13.3923595,4.5
971.294883352828,-161.005201798507,66.2,13.4050067,4.4
971.323037966916,-160.744535145273,66.3,13.3680908,4.5
971.838572017153,-160.687745250175,66.4,13.3059563,4.4
971.709699459518,-160.786851305128,66.4,13.5049349,4.6
971.750946761368,-160.688220183371,66.3,13.7324627,4.5
971.897838982506,-160.704247888986,66.2,13.7139076,4.4
972.243996374607,-160.649206058848,65.9,13.8115289,4.5
972.459279319044,-160.53465090637,66,13.7839237,4.4
972.484827235553,-160.343486408623,66,13.7245781,4.6
972.643074161059,-160.209140518291,66,13.6603297,4.7
973.029114835206,-160.048365676187,65.8,13.5671977,4.6
973.238296689953,-160.147466584973,66,13.7425436,4.7
973.438308563946,-160.279473490221,65.8,13.8181757,4.7
973.741474281342,-160.524307990207,66,13.7763263,4.7
973.610197893321,-160.472092255596,66,13.7547644,5
973.349788361635,-160.385301102845,66.2,13.856762,5
972.952179317119,-160.246987170271,66,13.8532281,4.9
973.204806697172,-160.140348429441,66.1,13.7081522,5.1
973.497918649014,-160.045798112667,65.9,13.8370074,5
973.833132224649,-160.139677015586,66.1,13.7180436,5.4
973.956553037493,-160.529408363351,66.1,13.8614893,5.6
973.844275712938,-160.661625574443,66.1,13.8663502,5.8
973.644335302628,-160.139686884255,66.1,13.6526577,6.1
972.211712277629,-160.112876158052,66,13.8072187,6.1
971.802726756572,-159.175927445011,66,13.7988476,6.5
971.047679708883,-157.660548903141,65.9,13.7997276,6.8
970.211474738562,-156.664279259263,65.8,13.7797643,7.3
970.179511455845,-156.675629610568,65.7,13.6679885,7.8
969.886356701609,-156.583276436768,65.8,13.5241152,8.3
969.577351770016,-156.202538190937,65.6,13.426213,8.7
969.726245709064,-156.183225164705,65.7,13.5647908,9
969.775822550072,-156.233385970859,65.7,13.514346,9.4
969.605549489662,-156.663838917951,65.7,13.6389463,9.5
969.636089825422,-156.513577923745,65.5,13.59362,9.5
970.439635086067,-156.37388416457,65.4,13.6648975,9.6
970.082080500156,-156.37466849121,65.1,13.6597653,9.8
970.786261193754,-156.539792109404,65,13.7152578,10
971.019209078958,-156.469645606855,65,13.863877,9.9
971.577641421617,-156.314939360907,64.6,13.7378482,9.9
971.339569871715,-156.321648014451,64.8,13.7010215,9.8
971.53434644079,-156.160656925268,64.9,13.5902053,9.8
971.959836721168,-156.248590981856,64.9,13.460102,9.9
972.217460020197,-156.091669943583,65.2,13.4553958,9.9
972.64229851981,-155.860410437108,64.9,13.722836,9.6
972.86273058657,-155.713185325068,64.6,13.8309071,9.4
973.114836783129,-155.745884558551,64.6,13.8323558,9.4
973.373840696938,-155.516019165702,64.7,13.9086997,9.5
973.538812173933,-155.615415067731,64.6,13.8709531,9.5
973.773804979686,-155.411998165296,64.4,13.9239916,9.4
973.905350304227,-155.61096164255,64.6,13.9349229,9.8
973.91993537414,-155.732867368264,64.3,13.943178,9.3
973.575360281609,-155.513959013888,64.2,13.8129832,9.1
973.363939022329,-155.895652091347,64.1,13.6790347,9
973.94652610069,-156.348620308422,64.2,13.5954429,9
974.220806685879,-156.461558910291,64.2,13.5258834,9.1
974.293301484089,-156.506764155467,64.1,13.6960544,9
974.395421522203,-156.486296303389,64,13.678722,9.1
974.208790794611,-156.29638525243,64,13.8274433,9
974.16192107699,-156.582998293148,64.1,13.8772502,9
974.471670278255,-156.620794153641,64.2,13.8847982,9
975.209567317827,-156.26442202452,64.1,13.9436887,8.8
975.375098113757,-156.468865255714,64.1,13.7855615,8.6
975.607963965949,-156.475478571039,64,13.8282208,8.5
975.933800719746,-156.714725445264,63.7,14.136264,8.3
976.448536524056,-156.989191655578,63.8,14.1348614,8.3
976.315261876202,-156.874320105536,63.8,14.1811169,8.2
976.611586545017,-156.802292369934,63.7,14.0049705,8.2
976.73034980537,-156.689950669814,63.7,14.0139659,8.2
976.692364309718,-156.486714458123,63.8,13.9521822,8.2
976.898136544562,-156.320043674843,63.7,14.139035,8.2
